conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,90E+18;Thu Feb 27 08:19:19 +0000 2025;1;Konsekuensi sebagai Negara hukum Demokrat dukung kebijakan efisiensi anggaran pemerintah #ahy #demokrat #efisiensi #anggaran https://t.co/0JQJX3Xvrx;1,90E+18;https://pbs.twimg.com/ext_tw_video_thumb/1895025738849361920/pu/img/jxFduoZrHfhUMIbr.jpg;;in;;0;0;0;https://x.com/Demokrat_TV/status/1895025911050957089;284830933;Demokrat_TV
1,90E+18;Thu Feb 27 08:19:19 +0000 2025;0;Kegiatan apel pagi ini diikuti oleh seluruh pegawai Kantor Karantina Sumbar dengan hikmat. Usai apel staf terlihat antusias menyiapkan program kerja prioritas termasuk langkah efisiensi anggaran tanpa mengganggu layanan publik. #ApelPagi #Ramadhan #KarantinaSumateraBarat;1,90E+18;;KarantinaSumbar;in;Padang;0;0;0;https://x.com/KarantinaSumbar/status/1895025908823794040;7,33E+17;KarantinaSumbar
1,90E+18;Thu Feb 27 08:19:14 +0000 2025;0; Efisiensi anggaran bukan alasan untuk menurunkan kualitas kerja. Justru kita harus berinovasi dan memaksimalkan sumber daya yang ada untuk memberikan pelayanan terbaik kepada masyarakat tegasnya di hadapan peserta apel.;1,90E+18;;KarantinaSumbar;in;Padang;0;1;0;https://x.com/KarantinaSumbar/status/1895025891073499618;7,33E+17;KarantinaSumbar
1,89E+18;Thu Feb 27 08:19:09 +0000 2025;0;@Meme_Pemerintah Semoga bisa menjaga stabilitas ekonomi melalui efisiensi anggaran;1,90E+18;;Meme_Pemerintah;in;;0;0;0;https://x.com/FarisAhmadDoni1/status/1895025866658513115;1,51E+18;FarisAhmadDoni1
1,89E+18;Thu Feb 27 08:18:52 +0000 2025;0;@Meme_Pemerintah Semoga bisa menjaga stabilitas ekonomi melalui efisiensi anggaran;1,90E+18;;Meme_Pemerintah;in;;0;0;0;https://x.com/FarisAhmadDoni1/status/1895025795409858903;1,51E+18;FarisAhmadDoni1
1,90E+18;Thu Feb 27 08:17:52 +0000 2025;0;gak usah repot2 efisiensi anggaran datang aja ke Kejagung minta bukti mereka;1,90E+18;;;in;negara lucu;0;0;0;https://x.com/penikmat_komedi/status/1895025543931974010;1129783249;penikmat_komedi
1,89E+18;Thu Feb 27 08:15:58 +0000 2025;0;@Meme_Pemerintah Efisiensi anggaran itu bukan rugiin tp malah memperbaiki anggaran yg gak semestinya gak perlu;1,90E+18;;Meme_Pemerintah;in;;0;0;0;https://x.com/AnkarinaK57634/status/1895025065357668673;1,65E+18;AnkarinaK57634
1,90E+18;Thu Feb 27 08:13:01 +0000 2025;0;Negara Vietnam bubarkan 8 Kementrian dan pecat 100ribu staf untuk efisiensi anggaran #politikciki #Politik #EfisiensiAnggaran #foryou #fypageシ #fypシ #viralvideo #BreakingNews‌ #ahok #Pepaya #KissDay https://t.co/fWwm1FZqp5;1,90E+18;https://pbs.twimg.com/ext_tw_video_thumb/1895023017622691840/pu/img/VeCMO3W4BEOIL_Ku.jpg;;in;;0;0;0;https://x.com/Politikciki/status/1895024324429705313;1,85E+18;Politikciki
1,90E+18;Thu Feb 27 08:08:26 +0000 2025;4;Mendiktisaintek Brian Yuliarto menegaskan efisiensi anggaran tidak akan membuat Uang Kuliah Tunggal (UKT) menjadi naik. Hal itu disampaikannya usai rapat kerja yang digelar secara tertutup bersama Komisi X DPR RI Rabu (26/2/2025). Kami menyampaikan bahwa berbagai kegiatan https://t.co/7rwfX9xHnr;1,90E+18;https://pbs.twimg.com/media/Gkx5hi3aoAYp5g6.jpg;;in;;0;1;1;https://x.com/catchmeupco/status/1895023172543750575;1,16E+18;catchmeupco
1,90E+18;Thu Feb 27 08:06:49 +0000 2025;0;Kegiatan ini dilaksanakan dalam rangka Instruksi Presiden Nomor 1 Tahun 2025 tentang Efisiensi Belanja dalam Pelaksanaan Anggaran Pendapatan dan Belanja Negara dan Anggaran Pendapatan dan Belanja Daerah Tahun Anggaran 2025 dan Keputusan Ketua Mahkamah Agung Nomor;1,90E+18;;magetan_pa;in;Jl.Raya Maospati-Magetan Km 06;0;1;0;https://x.com/magetan_pa/status/1895022765184581884;1,83E+18;magetan_pa
1,89E+18;Thu Feb 27 08:04:12 +0000 2025;0;@pagarkewarasan @tempodotco @prabowo Kalau minta data lengkap silakan cek laporan resmi BUMN dan Kemenkeu. Efisiensi anggaran itu kebijakan perusahaan bukan tiba-tiba disulap pemerintah. Kalau cuma teriak buzzer tanpa bukti ya siapa yang percaya? Kalau ad;1,90E+18;;pagarkewarasan;in;;0;1;0;https://x.com/xapAAApax/status/1895022105500229850;1,89E+18;xapAAApax
1,90E+18;Thu Feb 27 08:00:02 +0000 2025;0;Presiden Prabowo Prioritaskan Efisiensi Anggaran Untuk Kesejahteraan Rakyat #prabowo #kamis #efisiensi #rakyat #efisiensianggaran #indonesia #prioritas #beritanasional https://t.co/5Orn0hMmlJ;1,90E+18;https://pbs.twimg.com/ext_tw_video_thumb/1895001801298227200/pu/img/PkwdkSIB0AC6jWlL.jpg;;in;;0;0;0;https://x.com/NasionalBerita_/status/1895021057175662647;1,77E+18;NasionalBerita_
1,90E+18;Thu Feb 27 07:53:37 +0000 2025;3;Efisiensi anggaran https://t.co/ljYYCa2axU;1,90E+18;https://pbs.twimg.com/media/Gkx2IYVXEAAzHMW.jpg;;in;Bali, Indonesia;0;2;0;https://x.com/PahamRadikal/status/1895019441399964000;1,52E+18;PahamRadikal
1,89E+18;Thu Feb 27 07:53:11 +0000 2025;0;@taxfraudism @pagarkewarasan @tempodotco @prabowo Efisiensi anggaran tu bagian dari manajemen biar BUMN lebih sehat dan bisa fokus ke proyek strategis. bukan berarti semua honorer lgsg diberhentiin tanpa pertimbangan. tiap BUMN punya kebijakan masing2 soa;1,90E+18;;taxfraudism;in;;0;0;0;https://x.com/xapAAApax/status/1895019335179214973;1,89E+18;xapAAApax
1,90E+18;Thu Feb 27 07:51:47 +0000 2025;0;logikanya kalo gaada permasalahan selama ini terkait pembelian bahan minyak mentah ron yang lebih rendah diperuntukkan untuk ron tinggi harusnya ini bisa menjadi sebuah terobosan efisiensi anggaran dong.....;1,90E+18;;arihihihihi;in;;0;1;0;https://x.com/arihihihihi/status/1895018983134544147;1,16E+18;arihihihihi
1,90E+18;Thu Feb 27 07:47:05 +0000 2025;1;Dirjenpas Bapak Mashudi Berikan Pengarahan terkait Efisiensi Anggaran Program Akselerasi Kemenimipas serta Pengelolaan Kantin dan Koperasi di Lapas Secara Virtual https://t.co/0bqhsOM86e https://t.co/n3NBtt2ZBE;1,90E+18;https://pbs.twimg.com/media/Gkx0pK-aoAEiD3H.jpg;;in;Cirebon, Jawa Barat;0;0;1;https://x.com/lpncirebon2/status/1895017796519825676;1,03E+18;lpncirebon2
1,89E+18;Thu Feb 27 07:46:36 +0000 2025;0;@sky_glas @pagarkewarasan @tempodotco @prabowo mbg tetap jalan targetnya 90 juta orang. pemangkasan anggaran itu buat efisiensi bukan batalin program. lu ngatain gua lawak lu dah cek data belum?;1,90E+18;;sky_glas;in;;0;1;0;https://x.com/xapAAApax/status/1895017675136606524;1,89E+18;xapAAApax
1,90E+18;Thu Feb 27 07:37:23 +0000 2025;0;efisiensi anggaran https://t.co/ayEZ9zRj2D;1,90E+18;https://pbs.twimg.com/media/GkxyVJKXcAASzhs.jpg;;in;Sundanese;0;0;0;https://x.com/dochiwears/status/1895015358228242801;1,22E+18;dochiwears
1,90E+18;Thu Feb 27 07:32:41 +0000 2025;2;itb! terkait dengan efisiensi anggaran pemerintah apakah itb ada kebijakan buat kelas online juga?;1,90E+18;;;in;Ganesha, Jatinangor, Cirebon;0;0;0;https://x.com/DraftAnakITB/status/1895014175547760801;1,80E+18;DraftAnakITB
1,89E+18;Thu Feb 27 07:28:26 +0000 2025;0;@elisa_jkt Katanya efisiensi tapi kok anggaran buat aparat makmur2 aja? Pemantauan ICW pagu anggaran pengadaan di Kementerian Pertahanan Polri dan Kejaksaan ada sekitar Rp 49 6 triliun yang harusnya bisa dipangkas juga loh.;1,90E+18;;elisa_jkt;in;ÜT: -6.289942,106.753653;0;8;0;https://x.com/iwalanwar/status/1895013105211711906;64605516;iwalanwar
1,89E+18;Thu Feb 27 07:22:49 +0000 2025;0;@NOTASLIMBOY Katanya efisiensi tapi kok anggaran buat aparat makmur2 aja? Pemantauan ICW pagu anggaran pengadaan di Kementerian Pertahanan Polri dan Kejaksaan ada sekitar Rp 49 6 triliun yang harusnya bisa dipangkas juga loh.;1,90E+18;;NOTASLIMBOY;in;ÜT: -6.289942,106.753653;0;0;0;https://x.com/iwalanwar/status/1895011692154871845;64605516;iwalanwar
1,90E+18;Thu Feb 27 07:18:50 +0000 2025;0;emg paling bener koruptor hukumannya di bikin miskin ga cuma diambil harta dari hasil korupsi semua aja diambil biarin sukurin jd keinget efisiensi anggaran lah ini lho yg buat miskin yaudah miskinin kok rakyat trs yg kena udh ditipu kena efisiensi anggaran jg heran;1,90E+18;;;in;;0;0;0;https://x.com/rizkiputriiii/status/1895010690794168694;1,36E+18;rizkiputriiii
1,89E+18;Thu Feb 27 07:13:08 +0000 2025;0;@tempodotco Katanya efisiensi tapi kok anggaran buat aparat makmur2 aja? Pemantauan ICW pagu anggaran pengadaan di Kementerian Pertahanan Polri dan Kejaksaan ada sekitar Rp 49 6 triliun yang harusnya bisa dipangkas juga loh.;1,90E+18;;tempodotco;in;ÜT: -6.289942,106.753653;0;0;0;https://x.com/iwalanwar/status/1895009254094053437;64605516;iwalanwar
1,89E+18;Thu Feb 27 06:57:10 +0000 2025;0;@PngAdilnR4kyt Katanya efisiensi tapi kok anggaran buat aparat makmur2 aja? Pemantauan ICW pagu anggaran pengadaan di Kementerian Pertahanan Polri dan Kejaksaan ada sekitar Rp 49 6 triliun yang harusnya bisa dipangkas juga loh.;1,90E+18;;PngAdilnR4kyt;in;ÜT: -6.289942,106.753653;0;0;0;https://x.com/iwalanwar/status/1895005236634513620;64605516;iwalanwar
1,89E+18;Thu Feb 27 06:30:02 +0000 2025;2;@Strategi_Bisnis Efisiensi itu dari atas yang dipangkas bukan anggaran layanan publik yang dipangkas;1,90E+18;;Strategi_Bisnis;in;;0;0;0;https://x.com/terasipedas/status/1894998408513102270;331104983;terasipedas
1,89E+18;Thu Feb 27 06:24:22 +0000 2025;0;@etorixocib Asal pencatatannya jelas mah gapapa. Sama pengambilannya berapa hari sekali. Ini dampak efisiensi anggaran keknya;1,90E+18;;etorixocib;in;;0;0;0;https://x.com/frz_tmr/status/1894996982873440472;1,61E+18;frz_tmr
1,89E+18;Thu Feb 27 06:10:46 +0000 2025;0;@sociotalker Coba kemendikbud jelaskan dampak efisiensi anggaran pendidikan ke peningkatan kualitas pendidikan dan kualitas pelajar Papua yang protes MBG dengan pendidikan gratis daripada Danantara;1,89E+18;;sociotalker;in;;0;0;0;https://x.com/GufroniAr/status/1894993560421965988;3365720354;GufroniAr
1,89E+18;Thu Feb 27 06:08:44 +0000 2025;0;Mari wujudkan pengelolaan BMN yg transparan akuntabel dan bertanggung jawab demi mendukung efisiensi penggunaan anggaran negara dan kesejahteraan Masyarakat. #melayaniprofesionalterpercaya #atrbpnkinilebihbaik #nusantarabaruindonesiamaju;1,89E+18;;kantahkotablt;in;Blitar, East Java;0;0;0;https://x.com/kantahkotablt/status/1894993049308348625;3987378432;kantahkotablt
1,89E+18;Thu Feb 27 06:01:34 +0000 2025;0;@tham878 koreksi : 1. sebagai modal awal danantara mendapatkan DANA bukan dari KEUNTUNGAN tapi dari EFISIENSI ANGGARAN. 2. Sebagian BUMN yg setor dana ke DANANTARA sebenarnya memiliki tanggungan hutang ke subkon dan vendor.;1,89E+18;;tham878;in;Semarang;0;0;0;https://x.com/oppo_wahid/status/1894991243840733528;1,75E+18;oppo_wahid
1,89E+18;Thu Feb 27 06:01:02 +0000 2025;0;udh kacau ni negara. semua aspek masyarakat kena dampaknya. Program MBG yg gagal? pelajar sekolah efisiensi anggaran pendidikan? mahasiswa dan dosen gas langka? ibu ibu dan masyarakat menengah ke bawah Pertamax oplos? SEMUA KENA COK;1,89E+18;;;in;;0;1;0;https://x.com/hannysrina/status/1894991108352155835;1,52E+18;hannysrina
1,89E+18;Thu Feb 27 06:00:01 +0000 2025;20;Ketua DPRD Kota Malang Amithya Ratnanggani menegaskan bahwa Pendidikan dan Kesehatan adalah aspek Krusial maka efisiensi anggaran hanya bisa dilakukan untuk Program Pendukung lainnya. Kami ingin tidak ada pergeseran di dua bidang itu nanti akan diselamatkan. Efisiensi https://t.co/U4hEPwxg0x;1,89E+18;https://pbs.twimg.com/media/Gkw19_EaoAELdz7.jpg;;in;Indonesia;0;1;5;https://x.com/PDI_Perjuangan/status/1894990853640192132;153407983;PDI_Perjuangan
1,89E+18;Thu Feb 27 05:58:04 +0000 2025;0;@tanyarlfes Lah telat lu kak sekarang udah EFISIENSI ANGGARAN. ga bakal keluar itu lee;1,89E+18;;tanyarlfes;in;;0;0;0;https://x.com/AngkatanAtas/status/1894990362659508660;1,70E+18;AngkatanAtas
1,89E+18;Thu Feb 27 05:53:27 +0000 2025;7;@mchlrs_ @tanyarlfes Bayangin aja PLN WIKA yg selalu rugi &amp;;;;;;;;;;;
1,89E+18;Thu Feb 27 05:50:11 +0000 2025;0; Dana lomba belum cair alesannya efisiensi anggaran. Pak bu yg bener aja twitnya masuk di komun murah2 trs ada yg komen salah kamar kak. Wkwk malu bgtt pdhl niatnya mau naro di twit sendiri ;1,89E+18;;;in;;0;0;0;https://x.com/ccaynwa/status/1894988380183896500;1,31E+18;ccaynwa
1,89E+18;Thu Feb 27 05:49:37 +0000 2025;0;@Antobrock Efisiensi anggaran yang tepat akan mempercepat pertumbuhan ekonomi rakyat kecil;1,89E+18;;Antobrock;in;Indonesia ;0;0;0;https://x.com/Thaliamay40/status/1894988237179101624;1,75E+18;Thaliamay40
1,89E+18;Thu Feb 27 05:48:46 +0000 2025;1;efisiensi anggaran sampe kerasa di puskesmas loh. pas apel kepala puskesmas tempatku bilang dari yang biasanya dapet 7M cuma dikasih 3M obat/bmhp mesti irit irit soalnya pkm jd beli sendiri (buat puskesmas gede);1,89E+18;;;in;Rookie Cops;0;1;0;https://x.com/bangdanielll/status/1894988023026393268;1,02E+18;bangdanielll
1,89E+18;Thu Feb 27 05:43:01 +0000 2025;0;@Strategi_Bisnis Industri padat modal dan teknologi bisa produksi barang dgn masalah cepat dgn kuantitas jumlah yg besar tenaga manua berkurang efisiensi energi dan anggaran perusahaan;1,89E+18;;Strategi_Bisnis;in;;0;0;0;https://x.com/Didi_margo/status/1894986577786609884;1,60E+18;Didi_margo
1,89E+18;Thu Feb 27 05:41:16 +0000 2025;0;@tempodotco KPK sekarang banyak melempem ..banyak masuk angin.. kejaksaan membuktikan kerugian negara ratusan triliun..KPK urus yg kecil kecil... mending dibubarkan aja.. menghabiskan anggaran banyak bermain politik juga... efisiensi saat ini singkirkan o;1,89E+18;;tempodotco;in;Jakarta Pusat, DKI Jakarta;0;0;0;https://x.com/somadbulhasan/status/1894986134654197948;1877652776;somadbulhasan
1,89E+18;Thu Feb 27 05:38:52 +0000 2025;155;@mchlrs_ @tanyarlfes Tanpa perlu efisiensi anggaran sebenernya cukup bersih2 di BUMN aja udah bisa surplus APBN kita malahan;1,89E+18;;mchlrs_;in;;1;2;13;https://x.com/NSA_Agent17/status/1894985533551718438;1,78E+18;NSA_Agent17
1,89E+18;Thu Feb 27 05:35:26 +0000 2025;0;Unri Terapkan Efisiensi Anggaran ATK Dipangkas 90 Persen Listrik Mulai Dibatasi https://t.co/rNkF7xcnWd;1,89E+18;;;in;Pekanbaru Riau;0;0;0;https://x.com/GoRiauCom/status/1894984666945609761;1632918924;GoRiauCom
1,89E+18;Thu Feb 27 05:34:06 +0000 2025;0;@xquitavee Lah ini goblok jg. Gobloknya nuduh mahasiswa sewaan. Efisiensi anggaran dapat membuat banyak pihak terdampak apalagi berkenaan dengan anggaran pendidikan. UKT dan lain2. Lagian katanya seliweran 350 T itu akn dialihkan untuk danantara?Kalau ben;1,89E+18;;xquitavee;in;;0;1;0;https://x.com/fss22_/status/1894984333649420588;1,28E+18;fss22_
1,89E+18;Thu Feb 27 05:32:44 +0000 2025;6;Om Swastiastu #SahabatBahari PPN Pengambengan berkomitmen untuk mengelola anggaran secara bijak memastikan setiap anggaran digunakan secara efektif dan tepat sasaran. Dengan efisiensi dalam pengeluaran kami tetap menghadirkan pelayanan publik yang berkualitas cepat dan merata https://t.co/kmLyurj62H;1,89E+18;https://pbs.twimg.com/amplify_video_thumb/1894983816110112768/img/F7m_aDUfPIYFi5rv.jpg;;in;Jembrana, Bali;0;0;0;https://x.com/PPNPengambengan/status/1894983986801528912;8,20E+17;PPNPengambengan
1,89E+18;Thu Feb 27 05:29:34 +0000 2025;0;@txtdarikalsel Kyni kah hasil efisiensi anggaran;1,89E+18;;txtdarikalsel;in;Kalimantan Selatan, Indonesia;0;0;0;https://x.com/sayaasliny2ekor/status/1894983189032263849;1,35E+18;sayaasliny2ekor
1,89E+18;Thu Feb 27 05:27:36 +0000 2025;0;@BosPurwa YANG TIDAK DIHEMAT DARI KEBIJAKAN EFISIENSI ANGGARAN ALA PRABOWO: BELANJA SEKTOR KEAMANAN Ya termasuk belanja mainan aparat ;1,89E+18;;BosPurwa;in;ÜT: -6.289942,106.753653;0;0;0;https://x.com/iwalanwar/status/1894982697447281138;64605516;iwalanwar
1,89E+18;Thu Feb 27 05:23:23 +0000 2025;0;Kebijakan Pemerintah untuk melakukan efisiensi anggaran telah dilakukan perhitungan secara matang. #AstaCita #EfisiensiAnggaranEfektif #IndonesiEmas2045 https://t.co/o7Lwwg0irA;1,89E+18;https://pbs.twimg.com/media/GkxTv7JaoAQOYdG.jpg;MAKsahang;in;Bangka Belitung, Indonesia;0;1;0;https://x.com/MAKsahang/status/1894981636468678721;1,60E+18;MAKsahang
1,89E+18;Thu Feb 27 05:19:24 +0000 2025;0;@satriohendri @YouTube Kebijakan efisiensi anggaran ini patut diduga hanya untuk membiayai program-program populis Prabowo dan untuk sektor keamanan jadi narasi omon-omon;1,89E+18;;satriohendri;in;ÜT: -6.289942,106.753653;0;0;0;https://x.com/iwalanwar/status/1894980632851423655;64605516;iwalanwar
1,89E+18;Thu Feb 27 05:11:01 +0000 2025;0;New Post: Efisiensi Anggaran vs Kesejahteraan Rakyat: Dampak Pemangkasan Dana Riset dan Inovasi dalam Sistem Kapitalis vs Solusi Islam https://t.co/We2GPxtNmP https://t.co/Tgv5j1lKUv;1,89E+18;https://pbs.twimg.com/media/GkxQ7GPWMAAEWu9.jpg;;in;Sumatera Utara, Indonesia;0;0;0;https://x.com/ja_tarigan/status/1894978521992147328;1,36E+18;ja_tarigan
1,89E+18;Thu Feb 27 05:06:20 +0000 2025;0;@JhonSitorus_18 @fitra_eri Ini namanya positifisme seperti pemangkasan anggaran sama efisiensi. Terlihat indah kata efisiensi kan? Begitupun oplosan dan https://t.co/N0oo7BEeT0;1,89E+18;;JhonSitorus_18;in;FREE PALESTINE;0;0;0;https://x.com/Zulfikarosidi/status/1894977344890380809;145489414;Zulfikarosidi
1,89E+18;Thu Feb 27 05:06:02 +0000 2025;4;Apel pagi Pegawai @ppscilacap (27/02/2025). Berkesempatan dalam Apel Pagi ini Kepala PPS Cilacap menyampaikan tentang Pengendalian Efisiensi Anggaran &amp;;;;;;;;;;;
1,89E+18;Thu Feb 27 05:04:30 +0000 2025;1;@AnakLolina2 @cnbcindonesia Tenang...tenang...tenang saya sudah ada disini wahai rakya ku. Karena efisiensi anggaran maka janji kampanye membuka 19jt lapangan pekerjaan dibatalkan dan akan kami janjikan lagi di 2029. Ttd. @gibran_tweet Note:gedabrusssssa ;1,89E+18;https://pbs.twimg.com/media/GkxPbcVbsAA7Jct.jpg;AnakLolina2;in;;0;0;1;https://x.com/EricStrada68660/status/1894976883114287598;1,76E+18;EricStrada68660
1,89E+18;Thu Feb 27 05:01:45 +0000 2025;3;Efisiensi Anggaran Pemerintah dan Strategi Adaptasi ASN: Peluang Game Play-to-Earn (P2E) Berbasis Blockchain sebagai Solusi Kesejahteraan https://t.co/UcsuXVzUdk;1,89E+18;;;in;indonesia;0;0;0;https://x.com/abdimuda_id/status/1894976189133140121;1,53E+18;abdimuda_id
1,89E+18;Thu Feb 27 05:00:00 +0000 2025;521;Ketua DPP PDI Perjuangan Bidang Pemerintahan dan Otonomi Daerah Ganjar Pranowo mengingatkan pemerintah bahwa efisiensi anggaran jangan mengorbankan fungsi negara. Ia menilai jika pemangkasan anggaran mengorbankan fungsi negara maka berarti pemerintah telah gagal. Ganjar https://t.co/YTCwup5gy0;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1894947793376288768/pu/img/cqLMz6ShOMm8kbah.jpg;;in;Indonesia;8;66;115;https://x.com/PDI_Perjuangan/status/1894975749855289423;153407983;PDI_Perjuangan
1,89E+18;Thu Feb 27 04:53:36 +0000 2025;0;Aksi Indonesia Gelap Kritisi Efisiensi Anggaran https://t.co/beGwvi9gCd;1,89E+18;;;in;Indonesia;0;0;0;https://x.com/agusus1920/status/1894974139355828599;56873193;agusus1920
1,89E+18;Thu Feb 27 04:45:06 +0000 2025;0;@Saham_fess Danantara ini sudah susah2 Efisiensi semua Kementrian sampai dapat duit 300T itu yah buat fokus hilirisasi di awal. Kalau fokusnya Investasi di saham kyk temasek gitu gk mgkn sampai bela-belain efisiensi Anggaran scr ekstrim gini. Ini kebelet ;;;;;;;;;;;
1,89E+18;Thu Feb 27 04:44:44 +0000 2025;1;Mendiktisaintek Brian Yuliarto menegaskan bahwa anggaran beasiswa tidak mengalami pemotongan meskipun ada efisiensi anggaran. Ia juga memastikan operasional kampus tetap berjalan normal sehingga tidak ada kenaikan UKT. #BeasiswaAman #UKTTidakNaik https://t.co/KkRBrKjEsZ;1,89E+18;https://pbs.twimg.com/ext_tw_video_thumb/1894970618069884928/pu/img/6C-UEzaZMQwDQ_Kr.jpg;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/Faktacom_/status/1894971909189837215;1,31E+18;Faktacom_
1,89E+18;Thu Feb 27 04:44:11 +0000 2025;0;Banyak sekali itu dipangkasnya Di saat pergerakan soal ruang-ruang inklusif yang terus dimasifkan mulai dari gerakan akar rumput ada pemerintah yang otoritasnya begitu besar seenak jidat potong anggaran demi efisiensi bodong ;1,89E+18;;;in;;0;0;0;https://x.com/dellaabirawa_/status/1894971768257028235;439767067;dellaabirawa_
1,89E+18;Thu Feb 27 04:38:20 +0000 2025;1;Astaghfirullah sebenernya ini kalau ga dikorupsi keknya ga perlu efisiensi anggaran deh banyakan yg dikorupsi daripada efisiensinya :);1,89E+18;;;in;Seoul, Republic of Korea;0;0;0;https://x.com/ICARUS__002/status/1894970297218138587;7,99E+17;ICARUS__002
1,89E+18;Thu Feb 27 04:31:14 +0000 2025;2;Efisiensi Anggaran Hong Kong Bakal Pangkas 10.000 PNS https://t.co/NCnV5VZeh7;1,89E+18;;;in;iNews Tower;0;0;1;https://x.com/officialinews_/status/1894968509337346478;132078023;officialinews_
1,89E+18;Thu Feb 27 04:28:51 +0000 2025;0;@tilehopper umm anggaran wercok emang sedari awal ga kena efisiensi kok malah ditambah dibanding tahun lalu;1,89E+18;;tilehopper;in;;0;0;0;https://x.com/exxxtrahottt/status/1894967909262545337;1,46E+18;exxxtrahottt
1,89E+18;Thu Feb 27 04:28:49 +0000 2025;0;Kominfo Grobogan Jalan-jalan di Tengah Efisiensi Anggaran https://t.co/arjCg55PEH #kominfo #EfisiensiAnggaran #EfisiensiUntukBangsa #Mojokerto #kabarterdepan;1,89E+18;;;in;Mojokerto, Jawa Timur;0;0;1;https://x.com/kabarterdepanID/status/1894967903679868986;283305745;kabarterdepanID
1,89E+18;Thu Feb 27 04:24:56 +0000 2025;0;@ARSIPAJA Di atas jepang-inggris? STUDENT EXCHANGE ADEK GW DIBATALKAN DEMI EFISIENSI ANGGARAN MAKAN SIANG GRATIS MACAM INI MAU DI ATAS JEPANG-INGGRIS? TAI.;1,89E+18;;ARSIPAJA;in;;0;1;1;https://x.com/taekookieberry/status/1894966924901277753;1,31E+18;taekookieberry
